"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","12879","html-keyboard-response","65","449501","0.0-3.0-1.24","oricia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","66","450003","0.0-3.0-0.25","+","null","","","","","",""
"","15041","html-keyboard-response","67","465046","0.0-3.0-1.25","risbos","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","68","465548","0.0-3.0-0.26","+","null","","","","","",""
"","1554","html-keyboard-response","69","467104","0.0-3.0-1.26","uçar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","70","467606","0.0-3.0-0.27","+","null","","","","","",""
"","24904","html-keyboard-response","71","492512","0.0-3.0-1.27","loaco","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","72","493014","0.0-3.0-0.28","+","null","","","","","",""
"","8295","html-keyboard-response","73","501311","0.0-3.0-1.28","enedro","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","74","501813","0.0-3.0-0.29","+","null","","","","","",""
"","3362","html-keyboard-response","75","505176","0.0-3.0-1.29","parceter","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","76","505679","0.0-3.0-0.30","+","null","","","","","",""
"","1761","html-keyboard-response","77","507443","0.0-3.0-1.30","plinta","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","78","507945","0.0-3.0-0.31","+","null","","","","","",""
"","11271","html-keyboard-response","79","519217","0.0-3.0-1.31","ronronar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","80","519719","0.0-3.0-0.32","+","null","","","","","",""
"","1055","html-keyboard-response","81","520776","0.0-3.0-1.32","convidado","s","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","82","521277","0.0-3.0-0.33","+","null","","","","","",""
"","1100","html-keyboard-response","83","522379","0.0-3.0-1.33","garastia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","84","522881","0.0-3.0-0.34","+","null","","","","","",""
"","1664","html-keyboard-response","85","524548","0.0-3.0-1.34","senareta","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","86","525050","0.0-3.0-0.35","+","null","","","","","",""
"","1322","html-keyboard-response","87","526374","0.0-3.0-1.35","lapestra","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","88","526875","0.0-3.0-0.36","+","null","","","","","",""
"","3981","html-keyboard-response","89","530859","0.0-3.0-1.36","farcas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","90","531362","0.0-3.0-0.37","+","null","","","","","",""
"","1043","html-keyboard-response","91","532407","0.0-3.0-1.37","independente","s","a","noncog","word","S","exp","12"
"","null","html-keyboard-response","92","532910","0.0-3.0-0.38","+","null","","","","","",""
"","2056","html-keyboard-response","93","534968","0.0-3.0-1.38","hedoru","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","94","535470","0.0-3.0-0.39","+","null","","","","","",""
"","1763","html-keyboard-response","95","537234","0.0-3.0-1.39","extravagante","s","a","cog","word","S","exp","12"
"","null","html-keyboard-response","96","537737","0.0-3.0-0.40","+","null","","","","","",""
"","945","html-keyboard-response","97","538684","0.0-3.0-1.40","nivelado","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","98","539186","0.0-3.0-0.41","+","null","","","","","",""
"","951","html-keyboard-response","99","540138","0.0-3.0-1.41","delirar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","100","540641","0.0-3.0-0.42","+","null","","","","","",""
"","2605","html-keyboard-response","101","543248","0.0-3.0-1.42","dobradiça","s","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","102","543750","0.0-3.0-0.43","+","null","","","","","",""
"","1143","html-keyboard-response","103","544896","0.0-3.0-1.43","cascata","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","104","545399","0.0-3.0-0.44","+","null","","","","","",""
"","2561","html-keyboard-response","105","547962","0.0-3.0-1.44","fusbão","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","106","548466","0.0-3.0-0.45","+","null","","","","","",""
"","4092","html-keyboard-response","107","552560","0.0-3.0-1.45","cirado","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","108","553062","0.0-3.0-0.46","+","null","","","","","",""
"","14386","html-keyboard-response","109","567450","0.0-3.0-1.46","aperor","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","110","567953","0.0-3.0-0.47","+","null","","","","","",""
"","1158","html-keyboard-response","111","569113","0.0-3.0-1.47","orupas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","112","569615","0.0-3.0-0.48","+","null","","","","","",""
"","723","html-keyboard-response","113","570340","0.0-3.0-1.48","espionar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","114","570843","0.0-3.0-0.49","+","null","","","","","",""
"","674","html-keyboard-response","115","571519","0.0-3.0-1.49","aparme","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","116","572020","0.0-3.0-0.50","+","null","","","","","",""
"","638","html-keyboard-response","117","572661","0.0-3.0-1.50","drama","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","118","573163","0.0-3.0-0.51","+","null","","","","","",""
"","1168","html-keyboard-response","119","574333","0.0-3.0-1.51","nome","s","n","cog","word","S","exp","4"
"","null","html-keyboard-response","120","574848","0.0-3.0-0.52","+","null","","","","","",""
"","928","html-keyboard-response","121","575778","0.0-3.0-1.52","dia","s","n","noncog","word","S","exp","3"
"","null","html-keyboard-response","122","576280","0.0-3.0-0.53","+","null","","","","","",""
"","1531","html-keyboard-response","123","577813","0.0-3.0-1.53","pega-pega","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","124","578315","0.0-3.0-0.54","+","null","","","","","",""
"","1497","html-keyboard-response","125","579814","0.0-3.0-1.54","motre","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","126","581031","0.0-3.0-0.55","+","null","","","","","",""
"","1042","html-keyboard-response","127","582075","0.0-3.0-1.55","civil","s","a","cog","word","S","exp","5"
"","null","html-keyboard-response","128","582577","0.0-3.0-0.56","+","null","","","","","",""
"","1306","html-keyboard-response","129","583885","0.0-3.0-1.56","salpicado","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","130","584387","0.0-3.0-0.57","+","null","","","","","",""
