"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1276","html-keyboard-response","65","209846","0.0-3.0-1.24","hipócrita","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","66","210352","0.0-3.0-0.25","+","null","","","","","",""
"","1493","html-keyboard-response","67","211846","0.0-3.0-1.25","conjerto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","68","212359","0.0-3.0-0.26","+","null","","","","","",""
"","1080","html-keyboard-response","69","213440","0.0-3.0-1.26","perdão","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","70","213950","0.0-3.0-0.27","+","null","","","","","",""
"","1242","html-keyboard-response","71","215194","0.0-3.0-1.27","bracos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","72","215705","0.0-3.0-0.28","+","null","","","","","",""
"","2677","html-keyboard-response","73","218382","0.0-3.0-1.28","promeção","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","74","218898","0.0-3.0-0.29","+","null","","","","","",""
"","1154","html-keyboard-response","75","220053","0.0-3.0-1.29","mudança","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","76","220561","0.0-3.0-0.30","+","null","","","","","",""
"","1382","html-keyboard-response","77","221944","0.0-3.0-1.30","loaco","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","78","222454","0.0-3.0-0.31","+","null","","","","","",""
"","1192","html-keyboard-response","79","223647","0.0-3.0-1.31","abieso","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","80","224163","0.0-3.0-0.32","+","null","","","","","",""
"","1745","html-keyboard-response","81","225908","0.0-3.0-1.32","bagunceira","s","a","noncog","word","S","exp","10"
"","null","html-keyboard-response","82","226423","0.0-3.0-0.33","+","null","","","","","",""
"","1604","html-keyboard-response","83","228029","0.0-3.0-1.33","enedro","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","84","228534","0.0-3.0-0.34","+","null","","","","","",""
"","1560","html-keyboard-response","85","230094","0.0-3.0-1.34","salpicado","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","86","230607","0.0-3.0-0.35","+","null","","","","","",""
"","1039","html-keyboard-response","87","231647","0.0-3.0-1.35","independente","s","a","noncog","word","S","exp","12"
"","null","html-keyboard-response","88","232161","0.0-3.0-0.36","+","null","","","","","",""
"","961","html-keyboard-response","89","233123","0.0-3.0-1.36","glória","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","90","233635","0.0-3.0-0.37","+","null","","","","","",""
"","866","html-keyboard-response","91","234501","0.0-3.0-1.37","reduzir","s","v","cog","word","S","exp","7"
"","null","html-keyboard-response","92","235013","0.0-3.0-0.38","+","null","","","","","",""
"","1561","html-keyboard-response","93","236575","0.0-3.0-1.38","faínas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","94","237078","0.0-3.0-0.39","+","null","","","","","",""
"","989","html-keyboard-response","95","238068","0.0-3.0-1.39","nervoso","s","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","96","238575","0.0-3.0-0.40","+","null","","","","","",""
"","2010","html-keyboard-response","97","240587","0.0-3.0-1.40","senareta","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","98","241102","0.0-3.0-0.41","+","null","","","","","",""
