"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","155","442466","0.0-1.0-0.77","+","null","",""
"","1600","audio-keyboard-response","156","444278","0.0-1.0-1.77","../audio/teste-vocab--16.mp3","s","pescoço","kou"
"","null","html-keyboard-response","157","444795","0.0-1.0-0.78","+","null","",""
"","1379","audio-keyboard-response","158","446411","0.0-1.0-1.78","../audio/teste-vocab--56.mp3","s","agricultura","agrikilti"
"","null","html-keyboard-response","159","446922","0.0-1.0-0.79","+","null","",""
"","1739","audio-keyboard-response","160","448864","0.0-1.0-1.79","../audio/teste-vocab--127.mp3","s","côncavo","konkav"
"","null","html-keyboard-response","161","449370","0.0-1.0-0.80","+","null","",""
"","1709","audio-keyboard-response","162","451269","0.0-1.0-1.80","../audio/teste-vocab--17.mp3","s","móvel","mobil"
"","null","html-keyboard-response","163","451775","0.0-1.0-0.81","+","null","",""
"","2309","audio-keyboard-response","164","454309","0.0-1.0-1.81","../audio/teste-vocab--103.mp3","s","utensílio","istansil"
"","null","html-keyboard-response","165","454821","0.0-1.0-0.82","+","null","",""
"","2179","audio-keyboard-response","166","457212","0.0-1.0-1.82","../audio/teste-vocab--37.mp3","s","músico","mizisyen"
"","null","html-keyboard-response","167","457724","0.0-1.0-0.83","+","null","",""
"","1381","audio-keyboard-response","168","459280","0.0-1.0-1.83","../audio/teste-vocab--73.mp3","s","ângulo","ang"
"","null","html-keyboard-response","169","459791","0.0-1.0-0.84","+","null","",""
"","1611","audio-keyboard-response","170","461719","0.0-1.0-1.84","../audio/teste-vocab--67.mp3","s","corrimão","ranp"
"","null","html-keyboard-response","171","462230","0.0-1.0-0.85","+","null","",""
"","3189","audio-keyboard-response","172","482549","0.0-1.0-1.85","../audio/teste-vocab--91.mp3","s","bússola","bousòl"
"","null","html-keyboard-response","173","483057","0.0-1.0-0.86","+","null","",""
"","1520","audio-keyboard-response","174","484781","0.0-1.0-1.86","../audio/teste-vocab--49.mp3","s","humano","moun"
