"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","2461","audio-keyboard-response","114","247983","0.0-1.0-1.56","../audio/teste-vocab--84.mp3","s","confiar","konfye"
"","null","html-keyboard-response","115","248484","0.0-1.0-0.57","+","null","",""
"","1600","audio-keyboard-response","116","251070","0.0-1.0-1.57","../audio/teste-vocab--45.mp3","s","dentista","dantis"
"","null","html-keyboard-response","117","251571","0.0-1.0-0.58","+","null","",""
"","5299","audio-keyboard-response","118","257915","0.0-1.0-1.58","../audio/teste-vocab--82.mp3","s","roer","ronje"
"","null","html-keyboard-response","119","258416","0.0-1.0-0.59","+","null","",""
"","2200","audio-keyboard-response","120","261644","0.0-1.0-1.59","../audio/teste-vocab--51.mp3","s","recolher","kolekte"
"","null","html-keyboard-response","121","262146","0.0-1.0-0.60","+","null","",""
"","1880","audio-keyboard-response","122","265030","0.0-1.0-1.60","../audio/teste-vocab--116.mp3","s","vestuário","vestyè"
"","null","html-keyboard-response","123","265531","0.0-1.0-0.61","+","null","",""
"","1749","audio-keyboard-response","124","268273","0.0-1.0-1.61","../audio/teste-vocab--54.mp3","s","arbusto","raje"
"","null","html-keyboard-response","125","268774","0.0-1.0-0.62","+","null","",""
"","1779","audio-keyboard-response","126","271563","0.0-1.0-1.62","../audio/teste-vocab--08.mp3","s","vaca","vach"
"","null","html-keyboard-response","127","272065","0.0-1.0-0.63","+","null","",""
"","1251","audio-keyboard-response","128","274369","0.0-1.0-1.63","../audio/teste-vocab--21.mp3","s","baleia","balèn"
"","null","html-keyboard-response","129","274877","0.0-1.0-0.64","+","null","",""
"","2352","audio-keyboard-response","130","278304","0.0-1.0-1.64","../audio/teste-vocab--74.mp3","s","desilusão","dezilizyon"
"","null","html-keyboard-response","131","278806","0.0-1.0-0.65","+","null","",""
"","1571","audio-keyboard-response","132","281378","0.0-1.0-1.65","../audio/teste-vocab--01.mp3","s","boneca","pope"
"","null","html-keyboard-response","133","281879","0.0-1.0-0.66","+","null","",""
"","1949","audio-keyboard-response","134","284798","0.0-1.0-1.66","../audio/teste-vocab--11.mp3","s","joelho","jenou"
"","null","html-keyboard-response","135","285300","0.0-1.0-0.67","+","null","",""
"","1888","audio-keyboard-response","136","288231","0.0-1.0-1.67","../audio/teste-vocab--57.mp3","s","raiz","rasin"
"","null","html-keyboard-response","137","288733","0.0-1.0-0.68","+","null","",""
"","1901","audio-keyboard-response","138","291289","0.0-1.0-1.68","../audio/teste-vocab--120.mp3","s","induzir","pwovoke"
"","null","html-keyboard-response","139","291791","0.0-1.0-0.69","+","null","",""
"","3901","audio-keyboard-response","140","296730","0.0-1.0-1.69","../audio/teste-vocab--43.mp3","s","mecânico","mekanisyen"
"","null","html-keyboard-response","141","297231","0.0-1.0-0.70","+","null","",""
"","2680","audio-keyboard-response","142","300902","0.0-1.0-1.70","../audio/teste-vocab--76.mp3","s","arquivar","achive"
"","null","html-keyboard-response","143","301404","0.0-1.0-0.71","+","null","",""
"","1480","audio-keyboard-response","144","303855","0.0-1.0-1.71","../audio/teste-vocab--108.mp3","s","moradia","kay"
"","null","html-keyboard-response","145","304356","0.0-1.0-0.72","+","null","",""
"","3000","audio-keyboard-response","146","308341","0.0-1.0-1.72","../audio/teste-vocab--130.mp3","s","gentil","dou"
"","null","html-keyboard-response","147","308842","0.0-1.0-0.73","+","null","",""
"","1720","audio-keyboard-response","148","311556","0.0-1.0-1.73","../audio/teste-vocab--117.mp3","s","córnea","kòn"
"","null","html-keyboard-response","149","312058","0.0-1.0-0.74","+","null","",""
"","2960","audio-keyboard-response","150","316030","0.0-1.0-1.74","../audio/teste-vocab--23.mp3","s","acariciar","karese"
